,HITId,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Input.prompt,Input.response,Input.aspect,Input.definition,Input.setting,Answer.Others,Approve,Reject,Score,3Score
465,3UOMW19E7MT3VRTWQI8QP2EQ1GSC5E,34MAJL3QPEA09SR79MJHGRZ7G4134J,A1OWM3QO7QAKBN,193,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is one of those things that you just can't explain. It's like a magic force that makes you feel all warm and fuzzy inside. It's the best feeling in the world, and I just can't get enough of it!",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,2,1
466,3UOMW19E7MT3VRTWQI8QP2EQ1GSC5E,3ON104KXQUJX0QTVJ6UJLOA4EXRW4E,A2HM35CWB7IIFM,73,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is one of those things that you just can't explain. It's like a magic force that makes you feel all warm and fuzzy inside. It's the best feeling in the world, and I just can't get enough of it!",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,"optimistic and light, but not funny",,,-1,-1
467,3UOMW19E7MT3VRTWQI8QP2EQ1GSC5E,31Q0U3WYDZ21ICVBOG35VA4K9MD179,A9HQ3E0F2AGVO,41,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is one of those things that you just can't explain. It's like a magic force that makes you feel all warm and fuzzy inside. It's the best feeling in the world, and I just can't get enough of it!",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,-1,-1
468,3ZVPAMTJXWQ5HQ7ZPBHCIU41RQ9RGH,36PW28KO49JILFNL77A4CLP4Z3NAES,A1OWM3QO7QAKBN,87,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is like a roller coaster: it has its ups and downs, but it's always exciting. And in the end, you always end up feeling a little bit sick.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,-1,-1
469,3ZVPAMTJXWQ5HQ7ZPBHCIU41RQ9RGH,3AMYWKA6YL93A4O7B8WO1SHW7MYO6F,A2HM35CWB7IIFM,31,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is like a roller coaster: it has its ups and downs, but it's always exciting. And in the end, you always end up feeling a little bit sick.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,no issues,,,2,1
470,3ZVPAMTJXWQ5HQ7ZPBHCIU41RQ9RGH,3TMFV4NEPI1YJRGXV9KW20Q9GJS8W2,A9HQ3E0F2AGVO,29,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is like a roller coaster: it has its ups and downs, but it's always exciting. And in the end, you always end up feeling a little bit sick.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,2,1
471,379OL9DBT11ZZHWDP03WY9BBQ0T9YA,3QJOXOW4XTEJNGWA4A09LCK4TKCMEO,A1OWM3QO7QAKBN,468,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is often described as a feeling of strong affection and requires both positive and negative aspects, such as patience and sacrifice. Love is often blind, but it shouldn’t be. After all, if you can’t see your partner’s flaws, how can you truly love them?",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,1,1
472,379OL9DBT11ZZHWDP03WY9BBQ0T9YA,3VNXK88KKM5LI7Z2ARLEGU26TG49VE,A2HM35CWB7IIFM,47,100% (25/25),Write a <b>humorous</b> passage about love:,"Love is often described as a feeling of strong affection and requires both positive and negative aspects, such as patience and sacrifice. Love is often blind, but it shouldn’t be. After all, if you can’t see your partner’s flaws, how can you truly love them?",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,plays with the idea of 'love is blind' but is overall serious,,,-1,-1
473,379OL9DBT11ZZHWDP03WY9BBQ0T9YA,31LVTDXBLHXOQ2JUQ4JUK64Y84DLRZ,A9HQ3E0F2AGVO,34,98% (130/132),Write a <b>humorous</b> passage about love:,"Love is often described as a feeling of strong affection and requires both positive and negative aspects, such as patience and sacrifice. Love is often blind, but it shouldn’t be. After all, if you can’t see your partner’s flaws, how can you truly love them?",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,-2,-1
474,3TC2K6WKAPP9KRKWRNQNP9FVRFK827,3R08VXYT7MIUJDBEL4SQO0UE5ZHW7Y,A1OWM3QO7QAKBN,310,100% (17/17),Write a <b>humorous</b> passage about love:,Love is a battlefield. It's a war of hearts and minds. It's a battle of wills. It's a battle of wits. It's a fight to the death. It's a battle of attrition. It's a battle of egos. It's a battle of id. It's a battle of the sexes. It's a battle of the fittest. It's a battle of the best. It's a battle of the worst. It's a battle of the fittest. It's a battle of the smart. It's a battle of the stupid. It's a battle of the strong. It's a battle of the weak. It's a battle of the rich. It's a battle of the poor. It's a battle of the right. It's a battle of the wrong. It's a battle of the good. It's a battle of the evil. It's a battle of the angels. It's a battle of the demons. It's a battle of the gods. It's a battle of the mortals. It's a battle of the immortals. It's a battle of the living. It's a battle of the dead. It's a battle of the undead. It's a battle of the inanimate. It's a battle of the animate. It's a battle of the conscious. It's a battle of the unconscious. It's a battle of the senses. It's a battle of the mind. It's a battle of the soul. It's a battle of the heart.,Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,-2,-1
475,3TC2K6WKAPP9KRKWRNQNP9FVRFK827,3X1FV8S5J7E0XHMAOXRO8BOTXT3VGV,A3T9WZOUQGE2UW,38,0% (0/0),Write a <b>humorous</b> passage about love:,Love is a battlefield. It's a war of hearts and minds. It's a battle of wills. It's a battle of wits. It's a fight to the death. It's a battle of attrition. It's a battle of egos. It's a battle of id. It's a battle of the sexes. It's a battle of the fittest. It's a battle of the best. It's a battle of the worst. It's a battle of the fittest. It's a battle of the smart. It's a battle of the stupid. It's a battle of the strong. It's a battle of the weak. It's a battle of the rich. It's a battle of the poor. It's a battle of the right. It's a battle of the wrong. It's a battle of the good. It's a battle of the evil. It's a battle of the angels. It's a battle of the demons. It's a battle of the gods. It's a battle of the mortals. It's a battle of the immortals. It's a battle of the living. It's a battle of the dead. It's a battle of the undead. It's a battle of the inanimate. It's a battle of the animate. It's a battle of the conscious. It's a battle of the unconscious. It's a battle of the senses. It's a battle of the mind. It's a battle of the soul. It's a battle of the heart.,Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,The passage is very repetitive with short sentences and does not use humor.,,,-2,-1
476,3TC2K6WKAPP9KRKWRNQNP9FVRFK827,36V4Q8R5ZUN8KJMFD1V9FT9ICN0QM4,A9HQ3E0F2AGVO,146,98% (130/132),Write a <b>humorous</b> passage about love:,Love is a battlefield. It's a war of hearts and minds. It's a battle of wills. It's a battle of wits. It's a fight to the death. It's a battle of attrition. It's a battle of egos. It's a battle of id. It's a battle of the sexes. It's a battle of the fittest. It's a battle of the best. It's a battle of the worst. It's a battle of the fittest. It's a battle of the smart. It's a battle of the stupid. It's a battle of the strong. It's a battle of the weak. It's a battle of the rich. It's a battle of the poor. It's a battle of the right. It's a battle of the wrong. It's a battle of the good. It's a battle of the evil. It's a battle of the angels. It's a battle of the demons. It's a battle of the gods. It's a battle of the mortals. It's a battle of the immortals. It's a battle of the living. It's a battle of the dead. It's a battle of the undead. It's a battle of the inanimate. It's a battle of the animate. It's a battle of the conscious. It's a battle of the unconscious. It's a battle of the senses. It's a battle of the mind. It's a battle of the soul. It's a battle of the heart.,Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,repeats constantly and is not uplifting or funny,,,-2,-1
477,3Y40HMYLMA58J4U6IFCLBRRG1FCXUM,3DHE4R9OC6YR0QO80N7D66RI0V82GS,A1OWM3QO7QAKBN,261,100% (17/17),Write a <b>humorous</b> passage about love:,"Love is often described as a feeling of strong affection and strong passion in a relationship. But what if love was actually a feeling of complete and utter terror?<br><br>It would start with your heart racing as you approach the object of your affection. Your palms would start sweating and your mouth would go dry. You would try to say something, but the words would get tangled in your throat.<br><br>Your mind would race, trying to think of anything that would make the other person like you. You would be consumed with thoughts of them, wondering what they are thinking and feeling.<br><br>The fear would be all-consuming, but you would find yourself unable to look away. And in that moment, you would know that love is not a feeling of affection or passion. It is a feeling of complete and utter terror.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,,,,-2,-1
478,3Y40HMYLMA58J4U6IFCLBRRG1FCXUM,3LO69W1SUD0X1CAGATPIL2QR6VXGLT,A2NSS746CFCT4M,73,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is often described as a feeling of strong affection and strong passion in a relationship. But what if love was actually a feeling of complete and utter terror?<br><br>It would start with your heart racing as you approach the object of your affection. Your palms would start sweating and your mouth would go dry. You would try to say something, but the words would get tangled in your throat.<br><br>Your mind would race, trying to think of anything that would make the other person like you. You would be consumed with thoughts of them, wondering what they are thinking and feeling.<br><br>The fear would be all-consuming, but you would find yourself unable to look away. And in that moment, you would know that love is not a feeling of affection or passion. It is a feeling of complete and utter terror.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,No,,,-2,-1
479,3Y40HMYLMA58J4U6IFCLBRRG1FCXUM,3J88R45B2QLYEJK4RVITQ5Z6EVXXP3,A3FIIXR4RLHBN8,43,0% (0/0),Write a <b>humorous</b> passage about love:,"Love is often described as a feeling of strong affection and strong passion in a relationship. But what if love was actually a feeling of complete and utter terror?<br><br>It would start with your heart racing as you approach the object of your affection. Your palms would start sweating and your mouth would go dry. You would try to say something, but the words would get tangled in your throat.<br><br>Your mind would race, trying to think of anything that would make the other person like you. You would be consumed with thoughts of them, wondering what they are thinking and feeling.<br><br>The fear would be all-consuming, but you would find yourself unable to look away. And in that moment, you would know that love is not a feeling of affection or passion. It is a feeling of complete and utter terror.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",definition,unverified facts,,,2,1
480,3N2YPY1GJFLZQJSPS0WYJO8SZG7EVG,3ERMJ6L4D8FYE1H0H2M3F2SN7X8M72,A1OWM3QO7QAKBN,44,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,"When I think about love, I feel like I'm standing on the edge of a cliff. I'm not sure if I'm ready to take the leap, but I know that if I don't, I'll never know what it's like to truly feel alive. The thought of falling in love is both exhilarating and terrifying. I'm not sure if I'm ready to open myself up to someone completely, but I know that if I don't, I'll never experience the most amazing feeling in the world.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
481,3N2YPY1GJFLZQJSPS0WYJO8SZG7EVG,39L1G8WVW0EJHTUOM40FITS44KU137,A3T9WZOUQGE2UW,49,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"When I think about love, I feel like I'm standing on the edge of a cliff. I'm not sure if I'm ready to take the leap, but I know that if I don't, I'll never know what it's like to truly feel alive. The thought of falling in love is both exhilarating and terrifying. I'm not sure if I'm ready to open myself up to someone completely, but I know that if I don't, I'll never experience the most amazing feeling in the world.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,No failures,,,2,1
482,3N2YPY1GJFLZQJSPS0WYJO8SZG7EVG,3R2PKQ87N6VV3LYW0TQ06RIWLDKIMU,A9HQ3E0F2AGVO,35,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,"When I think about love, I feel like I'm standing on the edge of a cliff. I'm not sure if I'm ready to take the leap, but I know that if I don't, I'll never know what it's like to truly feel alive. The thought of falling in love is both exhilarating and terrifying. I'm not sure if I'm ready to open myself up to someone completely, but I know that if I don't, I'll never experience the most amazing feeling in the world.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
483,3IZPORCT2OWJHM2A9HZU3UG26QMRHG,3B2X28YI362JRAZY73R2V8HX0NJB62,A1OWM3QO7QAKBN,206,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can make us do things we never thought possible. It can make us feel happy and complete, but it can also make us feel scared and vulnerable. When we love someone, we are opening ourselves up to them completely and trusting them with our heart. This can be a scary thing, because it means that we are giving them the power to hurt us. But even though it is scary, love is worth the risk.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
484,3IZPORCT2OWJHM2A9HZU3UG26QMRHG,3QY5DC2MX17U621F8NB1U4MYI7TFUQ,A28N6JLL27UDDX,97,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can make us do things we never thought possible. It can make us feel happy and complete, but it can also make us feel scared and vulnerable. When we love someone, we are opening ourselves up to them completely and trusting them with our heart. This can be a scary thing, because it means that we are giving them the power to hurt us. But even though it is scary, love is worth the risk.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,1,1
485,3IZPORCT2OWJHM2A9HZU3UG26QMRHG,33TIN5LC0EX2M1U7F28YNT60BX69YN,A2UIGDOLX5RV95,71,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can make us do things we never thought possible. It can make us feel happy and complete, but it can also make us feel scared and vulnerable. When we love someone, we are opening ourselves up to them completely and trusting them with our heart. This can be a scary thing, because it means that we are giving them the power to hurt us. But even though it is scary, love is worth the risk.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,-2,-1
486,33P2GD6NSWFXUIPFJXQX2IUOBYSHKD,3IXQG4FA23L69T1W5AUEFI8ZQORB9D,A1OWM3QO7QAKBN,247,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a powerful emotion that can make people do crazy things. It can make people lose their minds and do things that they would never normally do. It can make people do things that are dangerous and foolish. Love is a scary thing because it has the power to control people.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
487,33P2GD6NSWFXUIPFJXQX2IUOBYSHKD,3HUTX6F6V4AFS356O6KLBF0KRHX2OD,A2UIGDOLX5RV95,87,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a powerful emotion that can make people do crazy things. It can make people lose their minds and do things that they would never normally do. It can make people do things that are dangerous and foolish. Love is a scary thing because it has the power to control people.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,1,1
488,33P2GD6NSWFXUIPFJXQX2IUOBYSHKD,388U7OUMFHOBT6U81BXBMMCA5600R3,A9HQ3E0F2AGVO,376,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a powerful emotion that can make people do crazy things. It can make people lose their minds and do things that they would never normally do. It can make people do things that are dangerous and foolish. Love is a scary thing because it has the power to control people.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
489,3MD8CKRQ08AF8SX0XH2FF7WHJIQRJL,3TK8OJTYMB86AUF9RGHB2K2LYKPVPY,A1OWM3QO7QAKBN,159,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can take over our lives and make us do things we never thought we were capable of. It can make us feel happy and complete, but it can also make us feel vulnerable and exposed. When we love someone, we are putting our trust in them and opening ourselves up to the possibility of being hurt. We may fear that we will never find someone to love us as much as we love them, or that we will be rejected and alone. But even though love may be scary, it is also beautiful and worth taking the risk.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
490,3MD8CKRQ08AF8SX0XH2FF7WHJIQRJL,3VD82FOHK0BSQLX8LZ9RNS9638ACOW,A2UIGDOLX5RV95,63,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can take over our lives and make us do things we never thought we were capable of. It can make us feel happy and complete, but it can also make us feel vulnerable and exposed. When we love someone, we are putting our trust in them and opening ourselves up to the possibility of being hurt. We may fear that we will never find someone to love us as much as we love them, or that we will be rejected and alone. But even though love may be scary, it is also beautiful and worth taking the risk.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,1,1
491,3MD8CKRQ08AF8SX0XH2FF7WHJIQRJL,3PPTZCWAL078JQLYSQL3NV5RRRJZQV,A9HQ3E0F2AGVO,30,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can take over our lives and make us do things we never thought we were capable of. It can make us feel happy and complete, but it can also make us feel vulnerable and exposed. When we love someone, we are putting our trust in them and opening ourselves up to the possibility of being hurt. We may fear that we will never find someone to love us as much as we love them, or that we will be rejected and alone. But even though love may be scary, it is also beautiful and worth taking the risk.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,1,1
492,3SCKNODZ16319Z4631W13XMYRQ1N7M,3AWETUDC9CFV2SXFFIGUETE50H0IZ9,A1OWM3QO7QAKBN,267,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can make us do crazy things. We can become so obsessed with the person we love that we lose all sense of reason. We would do anything to make them happy, even if it means sacrificing our own happiness. Love can make us blind to the person's faults and we can convince ourselves that they are perfect, even when they are not.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
493,3SCKNODZ16319Z4631W13XMYRQ1N7M,38F71OA9G3JBTUW6ZLKF3U545LTMF8,A87S18ZIX476Q,40,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can make us do crazy things. We can become so obsessed with the person we love that we lose all sense of reason. We would do anything to make them happy, even if it means sacrificing our own happiness. Love can make us blind to the person's faults and we can convince ourselves that they are perfect, even when they are not.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,inconsistency,,,-2,-1
494,3SCKNODZ16319Z4631W13XMYRQ1N7M,32XVDSJFP9KRS0KUBQ58JBBFWHNM2N,A9HQ3E0F2AGVO,36,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can make us do crazy things. We can become so obsessed with the person we love that we lose all sense of reason. We would do anything to make them happy, even if it means sacrificing our own happiness. Love can make us blind to the person's faults and we can convince ourselves that they are perfect, even when they are not.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
495,3D5G8J4N6JR1F2AMIVLTIA8T2QUTVL,33IZTU6J8BOVRB0WJCMNLA4H1F4SXE,A1OWM3QO7QAKBN,146,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a dangerous thing. It can make you do things you never thought you would do. It can make you weak and vulnerable. You can never be sure who will love you back and who will hurt you.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
496,3D5G8J4N6JR1F2AMIVLTIA8T2QUTVL,3B837J3LDYJBUFEKADGVWSIT0YFSRE,A2UIGDOLX5RV95,11,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a dangerous thing. It can make you do things you never thought you would do. It can make you weak and vulnerable. You can never be sure who will love you back and who will hurt you.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,1,1
497,3D5G8J4N6JR1F2AMIVLTIA8T2QUTVL,3OE22WJIGSBRXRROM3MV63QCP93QUW,A9HQ3E0F2AGVO,9,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a dangerous thing. It can make you do things you never thought you would do. It can make you weak and vulnerable. You can never be sure who will love you back and who will hurt you.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
498,3J9L0X0VEO9VAC1DAZL8DCQVFSTW9Y,3ATTHHXXWKB6XXX0E0S9H8YUSH2IXC,A1OWM3QO7QAKBN,226,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a dangerous thing. It can make you do things you never thought you were capable of. It can make you weak and vulnerable. Love is something to be afraid of.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
499,3J9L0X0VEO9VAC1DAZL8DCQVFSTW9Y,39O5D9O873F34W4M21PZZPBV8HJC36,A28N6JLL27UDDX,202,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a dangerous thing. It can make you do things you never thought you were capable of. It can make you weak and vulnerable. Love is something to be afraid of.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,The requirements were mostly met but I didn't feel fearful as much as just being listed some bad attributes of love,,,1,1
500,3J9L0X0VEO9VAC1DAZL8DCQVFSTW9Y,386CSBG1O996VG1NQLOSQXCWMNKQ6T,A9HQ3E0F2AGVO,72,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a dangerous thing. It can make you do things you never thought you were capable of. It can make you weak and vulnerable. Love is something to be afraid of.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
501,329E6HTMT5PI0AIG4C1VYOTESTAK39,3NC5L260MY9ZTXHIC1ZSVYU90L6FOE,A1OWM3QO7QAKBN,187,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is scary. It's this all-consuming feeling that can take over your life and make you do things you never thought you'd do. It can make you weak and vulnerable, and it can be so overpowering that it's hard to think straight. When you're in love, you're not in control anymore. You're at the mercy of your emotions, and you can never predict what's going to happen next. That's what makes love so scary.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
502,329E6HTMT5PI0AIG4C1VYOTESTAK39,3PB5A5BD05TYMRLE6ZO82X8QBBWG7O,A9HQ3E0F2AGVO,17,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is scary. It's this all-consuming feeling that can take over your life and make you do things you never thought you'd do. It can make you weak and vulnerable, and it can be so overpowering that it's hard to think straight. When you're in love, you're not in control anymore. You're at the mercy of your emotions, and you can never predict what's going to happen next. That's what makes love so scary.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
503,329E6HTMT5PI0AIG4C1VYOTESTAK39,3GD6L00D32KK3F2YSM5UES1A4BBM18,AHU9OLV0YKIIW,147,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is scary. It's this all-consuming feeling that can take over your life and make you do things you never thought you'd do. It can make you weak and vulnerable, and it can be so overpowering that it's hard to think straight. When you're in love, you're not in control anymore. You're at the mercy of your emotions, and you can never predict what's going to happen next. That's what makes love so scary.",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,No.,,,2,1
504,359AP8GAHP7IIV7FEBNNNMSMSMNC7T,3ATPCQ38JIXGRK4C78MYJOHKHFRYAU,A1OWM3QO7QAKBN,81,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a frightening thing. It's so powerful and all-consuming that it can easily take over our lives. We can become so obsessed with the object of our affection that we lose sight of everything else. That can lead to some very dangerous situations.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
505,359AP8GAHP7IIV7FEBNNNMSMSMNC7T,3ZDAD0O1TB0W6BDB8CRDVF033YMTX8,A35TF71Q0XO0PH,23,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a frightening thing. It's so powerful and all-consuming that it can easily take over our lives. We can become so obsessed with the object of our affection that we lose sight of everything else. That can lead to some very dangerous situations.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,unverified facts,,,2,1
506,359AP8GAHP7IIV7FEBNNNMSMSMNC7T,33TIN5LC0EX2M1U7F28YNT60BX8Y9E,A9HQ3E0F2AGVO,381,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,Love is a frightening thing. It's so powerful and all-consuming that it can easily take over our lives. We can become so obsessed with the object of our affection that we lose sight of everything else. That can lead to some very dangerous situations.,Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
507,3YLTXLH3EOTY59MVWPV5YZGN58YHPE,3X08E93BH55DLYI3BCAUKSV5MM866C,A1OWM3QO7QAKBN,49,100% (17/17),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can sweep you off your feet and make you feel like you're on top of the world. But it can also be a scary thing, especially when you're not sure if the person you're with feels the same way about you.<br><br>When you love someone, you're giving them the power to hurt you. You're opening yourself up to the possibility of being rejected or hurt. But even though it's scary, love is worth the risk. After all, what's life without love?",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
508,3YLTXLH3EOTY59MVWPV5YZGN58YHPE,3NPI0JQDAYSRX2BKMLHW12E01ZDTPK,A87S18ZIX476Q,27,0% (0/0),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can sweep you off your feet and make you feel like you're on top of the world. But it can also be a scary thing, especially when you're not sure if the person you're with feels the same way about you.<br><br>When you love someone, you're giving them the power to hurt you. You're opening yourself up to the possibility of being rejected or hurt. But even though it's scary, love is worth the risk. After all, what's life without love?",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,not a story,,,2,1
509,3YLTXLH3EOTY59MVWPV5YZGN58YHPE,32AT8R96GVW3A761E7B0135D7XMUSN,A9HQ3E0F2AGVO,390,98% (130/132),Write a passage about love that makes the reader feel <b>fearful</b>:,"Love is a powerful emotion that can sweep you off your feet and make you feel like you're on top of the world. But it can also be a scary thing, especially when you're not sure if the person you're with feels the same way about you.<br><br>When you love someone, you're giving them the power to hurt you. You're opening yourself up to the possibility of being rejected or hurt. But even though it's scary, love is worth the risk. After all, what's life without love?",Mood,fearful mood: A piece of writing with a fearful mood makes the reader feel fearful.,definition,,,,2,1
510,341YLJU22RM29XW9092E2Y99UBP2I9,31EUONYN25QOPU38CG4WDKXVOFQOV7,A1OWM3QO7QAKBN,325,100% (17/17),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, John and Karen felt like they had been together forever. They were always on the same wavelength, finishing each other's sentences and knowing what the other was thinking without even having to say a word.<br><br>They were currently lying in bed, tangled up in each other after a long night of lovemaking. John was running his fingers through Karen's hair as she laid her head on his chest, listening to the steady beat of his heart.<br><br>""I love you, Karen,"" John whispered, breaking the comfortable silence.<br><br>""I love you too, John,"" she replied, lifting her head to meet his eyes.<br><br>They stared at each other for a moment, lost in their love, before John leaned in to kiss her.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,1,1
511,341YLJU22RM29XW9092E2Y99UBP2I9,3XM0HYN6NUMP8JTNWQS12GEZYPQPEQ,A35TF71Q0XO0PH,29,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, John and Karen felt like they had been together forever. They were always on the same wavelength, finishing each other's sentences and knowing what the other was thinking without even having to say a word.<br><br>They were currently lying in bed, tangled up in each other after a long night of lovemaking. John was running his fingers through Karen's hair as she laid her head on his chest, listening to the steady beat of his heart.<br><br>""I love you, Karen,"" John whispered, breaking the comfortable silence.<br><br>""I love you too, John,"" she replied, lifting her head to meet his eyes.<br><br>They stared at each other for a moment, lost in their love, before John leaned in to kiss her.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,unverified facts,,,1,1
512,341YLJU22RM29XW9092E2Y99UBP2I9,3V5Q80FXI7EQ6ECK580TNC29WQ032I,ASJ6VEA1F2APQ,21,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, John and Karen felt like they had been together forever. They were always on the same wavelength, finishing each other's sentences and knowing what the other was thinking without even having to say a word.<br><br>They were currently lying in bed, tangled up in each other after a long night of lovemaking. John was running his fingers through Karen's hair as she laid her head on his chest, listening to the steady beat of his heart.<br><br>""I love you, Karen,"" John whispered, breaking the comfortable silence.<br><br>""I love you too, John,"" she replied, lifting her head to meet his eyes.<br><br>They stared at each other for a moment, lost in their love, before John leaned in to kiss her.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,0,0
